,0,1,2,3,4,5,6,7,8,9
29663,4053.12,3196.47,2652.33,2090.03,2437.09,2048.79,1322.15,1144.86,744.33,636.83
29664,4052.58,2951.99,2651.79,2089.49,2530.79,2142.49,1321.61,1238.56,743.78,730.53
29665,4019.85,3187.07,2619.07,2056.77,2427.69,2039.39,1288.88,1135.46,711.06,627.43
29666,3969.45,2861.96,2568.66,2006.36,2469.52,2081.22,1238.48,1177.29,660.65,669.26
29667,4152.85,3305.76,2752.06,2189.76,2546.38,2158.08,1421.88,1254.15,844.05,746.12
29668,4024.9,2924.31,2624.11,2061.81,2503.11,2114.81,1293.93,1210.88,716.11,702.85
29669,4034.01,3176.25,2633.22,2070.92,2416.87,2028.57,1303.04,1124.64,725.21,616.61
29670,4118.32,3112.39,3045.44,2425.84,2353.01,1964.71,1387.35,1060.78,809.52,552.75
29671,4471.35,2940.07,2873.12,2253.52,2180.69,1792.39,1480.05,888.46,902.22,380.43
29672,4125.23,3273.25,2724.44,2162.14,2513.87,2125.57,1394.26,1221.64,816.43,713.61
29673,4229.23,3308.0,3241.05,2621.45,2548.62,2160.32,1498.26,1256.39,920.44,748.36
29674,4137.05,3127.23,3060.29,2440.68,2367.85,1979.55,1406.08,1075.62,828.26,567.59
29675,4087.68,3087.08,3020.13,2400.53,2327.7,1939.4,1356.71,1035.47,778.88,527.44
29676,4117.83,3177.54,2717.04,2490.99,2418.16,2029.86,1386.86,1125.93,809.03,617.9
29677,3929.41,2754.03,2528.62,1966.32,2418.74,2030.44,1198.44,1126.51,620.61,618.48
29678,4162.2,3145.17,3078.23,2458.62,2385.79,1997.49,1431.23,1093.56,853.41,585.53
29679,4165.31,3288.0,2764.52,2601.45,2528.62,2140.32,1434.34,1236.39,856.51,728.36
29680,3860.26,2752.99,2459.47,1897.17,2458.52,2070.22,1129.29,1166.29,551.46,658.26
29681,3927.38,2820.06,2526.59,1964.29,2484.22,2095.92,1196.41,1191.99,618.59,683.96
29682,3959.62,2852.13,2558.83,1996.53,2475.95,2087.65,1228.65,1183.72,650.83,675.69
29683,4762.31,3231.02,3164.08,2544.47,2471.64,2083.34,1485.42,1179.41,907.59,671.39
29684,4002.48,2901.71,2601.69,2039.39,2465.87,2077.57,1271.5,1173.64,693.68,665.61
29685,4072.4,3053.26,2986.32,2366.71,2293.88,1905.58,1341.43,1001.65,763.6,493.62
29686,4177.68,3204.32,3137.37,2517.77,2444.94,2056.64,1446.71,1152.71,868.88,644.68
29687,4202.72,3324.5,2801.94,2637.95,2565.12,2176.82,1471.75,1272.89,893.93,764.86
29688,4000.89,3143.14,2600.1,2037.8,2383.75,1995.46,1269.92,1091.53,692.09,583.5
29689,3874.96,2767.69,2474.17,1911.87,2473.23,2084.93,1143.99,1181.0,566.16,672.97
29690,4093.52,2992.93,2692.74,2130.44,2570.67,2182.37,1362.55,1278.44,784.73,770.41
29691,4057.39,3171.74,2656.6,2094.3,2412.36,2024.06,1326.42,1120.13,748.6,612.1
29692,4060.17,2959.57,2659.38,2097.08,2538.37,2150.07,1329.2,1246.15,751.37,738.12
29693,4051.86,3124.25,2651.07,2437.7,2364.87,1976.57,1320.89,1072.64,743.07,564.61
29694,4069.46,3121.02,3054.07,2434.47,2361.64,1973.34,1338.48,1069.41,760.66,561.38
29695,4542.84,3011.55,2944.61,2325.0,2252.17,1863.88,1372.52,959.95,794.7,451.92
29696,3986.16,2878.67,2585.37,2023.07,2469.38,2081.08,1255.19,1177.15,677.36,669.12
29697,4601.74,3070.46,3003.51,2383.91,2311.08,1922.78,1479.16,1018.85,901.34,510.82
29698,4540.09,3008.81,2941.86,2322.25,2249.43,1861.13,1442.75,957.2,864.92,449.17
29699,3952.67,2845.18,2551.88,1989.58,2399.56,2011.26,1221.7,1107.33,643.87,599.3
29700,3971.7,3154.91,2570.91,2008.61,2395.53,2007.23,1240.73,1103.3,662.9,595.27
29701,4033.4,2932.81,2632.61,2070.31,2511.6,2123.3,1302.43,1219.38,724.6,711.35
29702,4131.72,3251.16,2730.93,2168.63,2491.77,2103.48,1400.75,1199.55,822.92,691.52
29703,3983.75,2882.99,2582.96,2020.66,2484.59,2096.29,1252.78,1192.36,674.95,684.33
29704,4565.6,3034.32,2967.38,2347.77,2274.94,1886.64,1558.34,982.71,980.51,474.68
29705,3928.26,2752.88,2527.48,1965.18,2376.78,1988.48,1197.29,1084.55,619.47,576.52
29706,4524.5,2993.22,2926.27,2306.67,2233.84,1845.54,1517.36,941.61,939.54,433.58
29707,4081.4,3149.3,2680.61,2462.75,2389.92,2001.62,1350.42,1097.69,772.6,589.66
29708,4188.51,3171.48,3104.53,2484.93,2412.1,2023.8,1457.54,1119.87,879.71,611.84
29709,3976.23,3159.45,2575.44,2013.14,2400.07,2011.77,1245.26,1107.84,667.44,599.81
29710,4044.5,3025.07,2958.12,2338.52,2265.69,1877.39,1313.52,973.46,735.7,465.43
29711,3908.3,2800.99,2507.51,1945.21,2447.54,2059.24,1177.33,1155.31,599.51,647.28
29712,4032.31,2931.72,2631.52,2069.22,2510.51,2122.21,1301.34,1218.28,723.51,710.26
29713,3928.48,2820.99,2527.69,1965.39,2416.13,2027.83,1197.51,1123.9,619.68,615.87
29714,4136.96,3141.95,3075.0,2455.39,2382.56,1994.27,1405.99,1090.33,828.16,582.31
29715,4197.29,3387.04,2796.5,2234.2,2627.66,2239.36,1466.32,1335.43,888.49,827.4
29716,4513.37,2982.08,2915.14,2295.53,2222.7,1834.41,1562.57,930.47,984.75,422.45
29717,3958.14,2850.65,2557.35,1995.05,2474.47,2086.17,1227.17,1182.24,649.34,674.21
29718,4089.62,3265.08,2688.83,2126.53,2505.7,2117.4,1358.65,1213.47,780.83,705.44
29719,3958.56,2857.96,2557.77,1995.47,2509.42,2121.12,1227.58,1217.19,649.76,709.16
29720,3944.55,2837.06,2543.76,1981.46,2460.88,2072.58,1213.58,1168.65,635.76,660.62
29721,4147.95,3181.16,3114.22,2494.61,2421.78,2033.48,1416.98,1129.55,839.16,621.53
29722,3984.21,2883.45,2583.43,2021.13,2507.27,2118.97,1253.24,1215.04,675.42,707.01
29723,4119.96,3158.97,3092.02,2472.42,2399.59,2011.29,1388.98,1107.36,811.16,599.33
29724,4080.13,3228.15,2679.34,2117.04,2468.77,2080.47,1349.16,1176.54,771.33,668.51
29725,4156.32,3214.49,2755.53,2527.94,2455.11,2066.81,1425.34,1162.88,847.52,654.85
29726,4556.45,3025.17,2958.22,2338.62,2265.79,1877.49,1549.19,973.56,971.36,465.53
29727,4023.9,2923.31,2623.11,2060.81,2502.11,2113.81,1292.93,1209.88,715.11,701.85
29728,4174.71,3344.94,2773.92,2211.62,2585.56,2197.26,1443.73,1293.33,865.91,785.3
29729,4534.0,3002.72,2935.77,2316.17,2243.34,1855.04,1541.07,951.11,963.24,443.08
29730,3927.25,2819.76,2526.46,1964.16,2443.58,2055.28,1196.28,1151.35,618.45,643.32
29731,4181.98,3239.46,2781.19,2552.91,2480.08,2091.78,1451.01,1187.85,873.18,679.82
29732,4058.63,3039.21,2972.26,2352.66,2279.83,1891.53,1327.66,987.6,749.84,479.57
29733,4170.4,3227.89,2769.61,2541.33,2468.5,2080.21,1439.43,1176.28,861.61,668.25
29734,4106.89,3206.49,2706.1,2519.94,2447.11,2058.81,1375.91,1154.88,798.09,646.85
29735,4447.91,2916.63,2849.69,2230.08,2157.25,1768.95,1404.47,865.02,826.65,356.99
29736,4121.51,3261.36,2720.72,2158.42,2501.98,2113.68,1390.54,1209.75,812.71,701.72
29737,4081.73,3062.6,2995.65,2376.04,2303.22,1914.92,1350.76,1010.99,772.94,502.96
29738,4142.98,3133.16,3066.21,2446.61,2373.78,1985.48,1412.01,1081.55,834.18,573.52
29739,4031.94,3124.87,2631.15,2438.31,2365.49,1977.19,1300.96,1073.26,723.14,565.23
29740,3922.74,2815.43,2521.95,1959.65,2479.58,2091.28,1191.77,1187.35,613.95,679.32
29741,3848.87,2741.59,2448.08,1885.78,2441.16,2052.86,1117.9,1148.93,540.07,640.9
29742,3903.0,2795.5,2502.21,1939.91,2419.32,2031.02,1172.02,1127.09,594.2,619.07
29743,4131.92,3197.55,2731.13,2511.0,2438.17,2049.87,1400.95,1145.94,823.12,637.91
29744,4573.84,3042.56,2975.61,2356.01,2283.18,1894.88,1496.9,990.95,919.07,482.92
29745,4474.84,2943.56,2876.61,2257.01,2184.18,1795.88,1377.55,891.95,799.72,383.92
29746,4475.88,2944.6,2877.65,2258.05,2185.22,1796.92,1526.59,892.99,948.77,384.96
29747,4135.83,3297.23,2735.04,2172.75,2537.85,2149.55,1404.86,1245.62,827.04,737.59
29748,4151.62,3209.8,2750.83,2523.25,2450.42,2062.12,1420.65,1158.19,842.83,650.16
29749,3884.28,2776.79,2483.49,1921.19,2440.95,2052.65,1153.31,1148.72,575.49,640.69
29750,4533.93,3002.65,2935.7,2316.1,2243.27,1854.97,1546.97,951.04,969.15,443.01
29751,4160.48,3179.19,3112.25,2492.64,2419.81,2031.51,1429.5,1127.58,851.68,619.55
29752,4378.96,2847.68,2780.73,2161.12,2088.29,1699.99,1406.85,796.07,831.88,288.04
29753,4090.16,2989.56,2689.37,2127.07,2568.37,2180.07,1359.19,1276.14,781.36,768.11
29754,808.55,1584.46,1551.67,2058.84,2375.86,4073.84,3518.94,4374.46,3949.15,4934.9
29755,761.42,1571.46,1538.66,2045.83,2362.86,3993.47,3438.57,4294.08,3868.78,4854.53
29756,723.32,1722.1,1503.43,2362.29,2513.5,3968.76,3413.86,4269.38,3844.07,4829.82
29757,885.96,1460.5,1498.96,1934.87,2251.9,2867.26,3591.49,3368.34,4021.7,3928.78
29758,834.55,1610.46,1577.67,2084.84,2401.86,4099.84,3544.94,4400.46,3975.15,4960.9
29759,889.49,1665.4,1632.6,2139.77,2456.8,4152.28,3597.38,4452.9,4027.59,5013.34
29760,707.65,1483.56,1450.76,1957.93,2274.96,3971.16,3416.25,4271.77,3846.46,4832.22
29761,761.41,1525.03,1504.53,1999.4,2316.43,4062.14,3507.24,4362.76,3937.45,4923.2
29762,955.87,1621.14,1659.59,2095.51,2412.54,3027.9,3701.69,4557.21,4131.9,5117.65
29763,804.19,1580.1,1547.3,2054.47,2371.5,4068.16,3513.26,4368.77,3943.47,4929.22
29764,724.1,1500.01,1467.21,1974.38,2291.41,3954.37,3399.47,4254.99,3829.68,4815.43
29765,935.97,1634.64,1673.09,2109.01,2426.04,3041.4,3681.8,4537.32,4112.01,5097.76
29766,786.53,1550.15,1529.65,2024.52,2341.55,4087.26,3532.36,4387.88,3962.57,4948.32
29767,1017.57,1592.11,1630.56,2066.48,2383.51,2998.87,3723.09,3499.95,4153.3,4060.39
29768,893.86,1468.4,1506.85,1942.77,2259.8,2875.16,3599.38,3376.24,4029.59,3936.68
29769,897.62,1706.84,1674.04,2181.21,2498.24,4344.23,3789.33,4644.85,4219.54,5205.29
29770,852.01,1550.84,1589.3,2025.21,2342.24,2957.6,3597.84,4453.35,4028.05,5013.8
29771,735.68,1498.08,1478.79,1972.45,2289.48,4036.41,3481.51,4337.03,3911.72,4897.47
29772,881.35,1657.26,1624.46,2131.63,2448.66,4336.4,3781.5,4637.02,4211.71,5197.46
29773,856.1,1577.09,1599.21,2051.46,2368.49,4156.83,3601.92,4457.44,4032.13,5017.88
29774,668.34,1581.31,1448.45,2293.91,2372.71,3900.39,3345.49,4201.0,3775.7,4761.45
29775,1033.11,1607.65,1646.11,2082.02,2399.05,3014.41,3738.64,3515.49,4168.85,4075.93
29776,854.61,1618.23,1597.72,2092.6,2409.63,4155.34,3600.44,4455.95,4030.65,5016.4
29777,772.84,1528.14,1515.95,2002.51,2319.54,4073.57,3518.67,4374.18,3948.88,4934.63
29778,740.02,1515.93,1483.13,1990.3,2307.33,4003.53,3448.63,4304.15,3878.84,4864.59
29779,918.8,1649.78,1661.91,2124.15,2441.18,4219.53,3664.63,4520.15,4094.84,5080.59
29780,898.73,1629.71,1641.84,2104.08,2421.11,4199.46,3644.56,4500.07,4074.76,5060.52
29781,937.11,1569.67,1608.12,2044.04,2361.07,2976.43,3682.93,3477.5,4113.14,4037.95
29782,853.18,1629.09,1596.29,2103.46,2420.49,4117.15,3562.25,4417.76,3992.46,4978.21
29783,905.28,1537.83,1576.29,2012.21,2329.24,2944.59,3651.1,3445.67,4081.31,4006.12
29784,749.15,1747.92,1529.25,2388.11,2539.32,3994.59,3439.69,4295.2,3869.89,4855.65
29785,871.08,1536.45,1574.91,2010.83,2327.86,2943.21,3616.91,4472.43,4047.12,5032.87
29786,868.18,1599.16,1611.29,2073.53,2390.56,4168.91,3614.01,4469.52,4044.22,5029.97
29787,910.86,1609.52,1647.98,2083.9,2400.93,3016.28,3656.69,4512.2,4086.9,5072.65
29788,765.74,1541.65,1508.85,2016.02,2333.05,4066.47,3511.57,4367.08,3941.78,4927.53
29789,841.59,1617.5,1584.7,2091.87,2408.9,4142.32,3587.42,4442.93,4017.62,5003.38
29790,841.11,1617.02,1584.22,2091.4,2408.42,4105.08,3550.18,4405.7,3980.39,4966.14
29791,929.4,1503.94,1542.4,1978.31,2295.34,2910.7,3634.93,3411.78,4065.14,3972.22
29792,860.94,1636.85,1604.05,2111.22,2428.25,4315.83,3760.92,4616.44,4191.13,5176.88
29793,874.37,1683.59,1650.79,2157.97,2474.99,4330.2,3775.3,4630.81,4205.51,5191.26
29794,768.26,1578.3,1545.5,2052.67,2369.7,4000.31,3445.41,4300.92,3875.61,4861.37
29795,886.15,1649.76,1629.26,2124.14,2441.16,4186.87,3631.97,4487.49,4062.18,5047.93
29796,990.72,1641.56,1680.02,2115.94,2432.97,3048.32,3736.54,3549.4,4166.75,4109.85
29797,779.22,1589.22,1556.42,2063.59,2380.62,4011.26,3456.36,4311.88,3886.57,4872.33
29798,915.62,1691.53,1658.73,2165.9,2482.93,4360.9,3806.0,4661.52,4236.21,5221.96
29799,930.71,1505.25,1543.7,1979.62,2296.65,2912.01,3636.24,3413.09,4066.44,3973.53
29800,820.16,1583.78,1563.28,2058.15,2375.18,4120.89,3565.99,4421.51,3996.2,4981.95
29801,856.19,1632.1,1599.3,2106.47,2423.5,4121.48,3566.58,4422.09,3996.78,4982.54
29802,953.61,1528.15,1566.61,2002.52,2319.55,2934.91,3672.59,3435.99,4102.8,3996.43
29803,797.91,1496.88,1535.34,1971.25,2288.28,2903.64,3543.74,4399.26,3973.95,4959.7
29804,916.31,1725.53,1692.73,2199.9,2516.93,4338.5,3783.6,4639.12,4213.81,5199.56
29805,754.85,1420.28,1458.73,1894.65,2211.68,2827.04,3500.68,4356.19,3930.89,4916.64
29806,720.65,1719.43,1500.76,2325.93,2510.83,3932.41,3377.51,4233.02,3807.72,4793.47
29807,848.16,1422.7,1461.16,1897.07,2214.1,2829.46,3553.69,3330.54,3983.9,3890.98
29808,877.28,1653.19,1620.39,2127.56,2444.59,4142.57,3587.67,4443.18,4017.88,5003.63
29809,878.52,1577.18,1615.64,2051.55,2368.58,2983.94,3624.34,4479.86,4054.55,5040.31
29810,767.16,1498.38,1510.27,1972.76,2289.78,4067.89,3512.99,4368.5,3943.2,4928.95
29811,902.27,1567.55,1606.0,2041.92,2358.95,2974.31,3648.1,4503.62,4078.31,5064.06
29812,739.88,1515.79,1482.99,1990.17,2307.19,4040.61,3485.71,4341.23,3915.92,4901.67
29813,777.33,1553.24,1520.44,2027.61,2344.64,4042.62,3487.72,4343.23,3917.93,4903.68
29814,724.44,1500.35,1467.55,1974.72,2291.75,4025.17,3470.27,4325.78,3900.48,4886.23
29815,663.25,1662.03,1443.36,2268.53,2453.43,3875.0,3320.1,4175.62,3750.31,4736.06
29816,777.29,1442.72,1481.17,1917.09,2234.12,2849.48,3523.12,4378.63,3953.33,4939.08
29817,888.46,1698.06,1665.26,2172.43,2489.46,4313.7,3758.8,4614.31,4189.01,5174.76
29818,939.51,1604.78,1643.23,2079.15,2396.18,3011.54,3685.33,4540.85,4115.54,5101.29
29819,752.8,1528.71,1495.91,2003.08,2320.11,4053.53,3498.63,4354.15,3928.84,4914.59
29820,870.1,1661.71,1628.92,2136.09,2453.11,4325.92,3771.02,4626.54,4201.23,5186.98
29821,837.4,1502.78,1541.23,1977.15,2294.18,2909.53,3583.23,4438.74,4013.44,4999.19
29822,836.07,1611.97,1579.18,2086.35,2403.38,4066.92,3512.02,4367.54,3942.23,4927.98
29823,831.72,1607.63,1574.83,2082.0,2399.03,4097.0,3542.1,4397.62,3972.31,4958.06
29824,833.56,1564.62,1576.68,2038.99,2356.02,4134.29,3579.39,4434.91,4009.6,4995.35
29825,865.23,1439.77,1478.23,1914.14,2231.17,2846.53,3570.76,3347.61,4000.97,3908.05
29826,969.07,1543.61,1582.06,2017.98,2335.01,2950.37,3674.59,3451.45,4104.8,4011.89
29827,662.22,1660.99,1442.32,2267.5,2452.4,3873.97,3319.07,4174.59,3749.28,4735.03
29828,887.41,1519.97,1558.43,1994.34,2311.37,2926.73,3633.24,3427.81,4063.45,3988.25
29829,804.92,1614.75,1581.95,2089.12,2406.15,4036.97,3482.07,4337.58,3912.28,4898.03
29830,953.34,1573.93,1612.39,2048.3,2365.33,2980.69,3699.17,3481.77,4129.38,4042.21
29831,817.66,1450.22,1488.67,1924.59,2241.62,2856.98,3563.49,3358.05,3993.7,3918.5
29832,827.06,1539.93,1570.17,2014.3,2331.33,2946.69,3572.89,4428.4,4003.1,4988.85
29833,678.13,1627.5,1458.24,2284.78,2418.9,3891.26,3336.36,4191.88,3766.57,4752.32
29834,653.65,1603.01,1433.76,2279.22,2394.42,3885.7,3330.8,4186.31,3761.01,4746.76
29835,953.74,1586.3,1624.75,2060.67,2377.7,2993.06,3699.56,3494.14,4129.77,4054.58
29836,744.92,1520.83,1488.03,1995.2,2312.23,4009.89,3454.98,4310.5,3885.19,4870.94
29837,946.64,1645.3,1683.76,2119.68,2436.7,3052.06,3692.47,4547.98,4122.67,5108.43
29838,806.67,1582.58,1549.79,2056.96,2373.99,4037.53,3482.63,4338.15,3912.84,4898.59
29839,760.04,1459.01,1497.47,1933.38,2250.41,2865.77,3505.87,4361.39,3936.08,4921.83
29840,916.08,1490.62,1529.07,1964.99,2282.02,2897.38,3621.6,3398.46,4051.81,3958.9
29841,871.02,1646.93,1614.13,2121.3,2438.33,4136.31,3581.41,4436.92,4011.62,4997.37
29842,768.3,1433.73,1472.18,1908.1,2225.13,2840.49,3514.13,4369.64,3944.34,4930.09
29843,778.11,1541.72,1521.22,2016.09,2333.12,4078.83,3523.93,4379.45,3954.14,4939.9
29844,897.34,1660.95,1640.45,2135.33,2452.35,4198.06,3643.16,4498.68,4073.37,5059.13
29845,853.95,1486.51,1524.96,1960.88,2277.91,2893.26,3599.77,3394.34,4029.98,3954.79
29846,967.99,1633.26,1671.71,2107.63,2424.66,3040.02,3713.81,4569.33,4144.02,5129.77
29847,872.86,1571.69,1610.15,2046.06,2363.09,2978.45,3618.69,4474.2,4048.9,5034.65
29848,923.54,1556.09,1594.55,2030.47,2347.5,2962.85,3669.36,3463.93,4099.57,4024.38
29849,662.7,1615.96,1442.81,2267.98,2407.36,3874.45,3319.55,4175.07,3749.76,4735.51
29850,777.73,1476.7,1515.16,1951.07,2268.1,2883.46,3523.56,4379.08,3953.77,4939.52
29851,779.24,1555.15,1522.35,2029.52,2346.55,4009.51,3454.61,4310.12,3884.82,4870.57
29852,786.33,1562.24,1529.44,2036.61,2353.64,4027.24,3472.33,4327.85,3902.54,4888.3
29853,823.19,1599.1,1566.3,2073.47,2390.5,4087.16,3532.26,4387.77,3962.47,4948.22
29854,974.13,1657.72,1696.17,2132.09,2449.12,3064.48,3719.96,4575.47,4150.17,5135.92
29855,790.75,1521.81,1533.86,1996.18,2313.21,4091.48,3536.58,4392.1,3966.79,4952.54
29856,748.68,1524.59,1491.8,1998.97,2316.0,3978.96,3424.05,4279.57,3854.26,4840.02
29857,840.64,1593.13,1583.75,2067.5,2384.53,4141.37,3586.47,4441.99,4016.68,5002.43
29858,790.7,1554.32,1533.81,2028.69,2345.72,4091.43,3536.53,4392.05,3966.74,4952.49
29859,798.78,1574.69,1541.89,2049.06,2366.09,4099.51,3544.61,4400.13,3974.82,4960.57
29860,876.63,1623.4,1619.74,2097.77,2414.8,4177.36,3622.46,4477.98,4052.67,5038.42
29861,968.19,1666.85,1705.31,2141.22,2458.25,3073.61,3714.01,4569.53,4144.22,5129.98
29862,845.5,1526.91,1565.36,2001.28,2318.31,2933.67,3591.33,4446.85,4021.54,5007.29
29863,927.85,1502.39,1540.84,1976.76,2293.79,2909.15,3633.38,3410.23,4063.58,3970.67
29864,759.18,1757.96,1832.35,2390.15,2549.36,3996.62,3441.72,4297.23,3871.93,4857.68
29865,805.49,1536.54,1548.6,2010.91,2327.94,4106.21,3551.31,4406.83,3981.52,4967.27
29866,990.91,1565.45,1603.91,2039.82,2356.85,2972.21,3696.44,3473.29,4126.65,4033.73
29867,822.34,1632.16,1599.36,2106.53,2423.56,4054.38,3499.48,4355.0,3929.69,4915.44
29868,779.78,1555.69,1522.89,2030.06,2347.09,4043.75,3488.84,4344.36,3919.05,4904.81
29869,973.14,1547.68,1586.14,2022.06,2339.08,2954.44,3678.67,3455.52,4108.88,4015.97
29870,887.51,1545.45,1583.9,2019.82,2336.85,2952.21,3633.33,4488.85,4063.54,5049.29
29871,1061.0,1635.54,1674.0,2109.92,2426.95,3042.3,3766.53,3543.38,4196.74,4103.83
29872,925.37,1590.64,1629.09,2065.01,2382.04,2997.4,3671.19,4526.71,4101.4,5087.15
29873,863.71,1529.09,1567.54,2003.46,2320.49,2935.84,3609.54,4465.06,4039.75,5025.5
29874,855.47,1430.02,1468.47,1904.39,2221.42,2836.77,3561.0,3337.85,3991.21,3898.3
29875,763.94,321.13,679.33,1038.29,1164.67,1801.54,1853.2,2302.62,2319.89,2863.06
29876,818.18,401.65,733.57,1073.1,1245.19,1882.06,1888.01,2383.14,2360.2,2943.58
29877,673.21,342.42,563.62,913.14,1133.82,1749.18,1728.05,2250.26,2200.24,2810.7
29878,732.56,405.81,597.76,931.97,1197.21,1768.0,1746.87,2269.08,2219.06,2829.53
29879,823.82,342.03,739.74,1018.88,1145.26,1782.13,1833.79,2283.21,2300.48,2843.65
29880,720.77,374.94,641.53,1038.13,1218.96,1855.83,1861.4,2356.91,2333.58,2917.35
29881,652.61,432.97,495.92,931.84,1224.37,1824.88,1715.78,2325.96,2187.97,2886.41
29882,603.42,426.59,556.79,992.71,1217.99,1833.35,1776.65,2334.43,2248.84,2894.88
29883,627.04,415.59,527.88,963.79,1206.99,1822.35,1747.74,2323.43,2219.93,2883.88
29884,741.9,342.1,727.56,1090.04,1216.42,1853.29,1904.95,2354.37,2371.64,2914.81
29885,713.2,382.51,633.96,1030.55,1226.53,1863.4,1853.82,2364.48,2326.01,2924.92
29886,641.18,390.83,564.96,961.55,1182.23,1797.59,1784.82,2298.67,2257.01,2859.11
29887,748.07,394.37,692.45,1089.04,1238.39,1875.26,1912.31,2376.34,2384.5,2936.78
29888,729.0,390.54,576.74,910.18,1181.94,1746.22,1725.09,2247.3,2197.27,2807.74
29889,687.08,348.62,577.5,907.47,1140.02,1743.5,1722.37,2244.58,2194.56,2805.03
29890,832.76,317.75,746.93,994.61,1120.98,1757.85,1809.51,2258.93,2276.2,2819.38
29891,712.14,338.12,602.55,927.36,1129.52,1766.39,1742.27,2267.47,2214.45,2827.92
29892,854.77,277.61,771.22,1050.36,1176.74,1813.61,1865.27,2314.69,2331.96,2875.14
29893,782.42,302.12,698.53,1019.28,1145.66,1782.53,1834.19,2283.6,2300.87,2844.05
29894,691.56,391.85,687.46,1084.05,1236.52,1873.39,1907.32,2374.47,2379.51,2934.91
29895,713.73,339.72,557.68,891.13,1131.12,1727.16,1706.04,2228.24,2178.22,2788.69
29896,623.39,408.62,561.67,979.34,1200.02,1815.38,1781.53,2316.46,2253.72,2876.9
29897,773.23,310.96,689.34,1034.39,1160.77,1797.64,1849.3,2298.72,2315.98,2859.16
29898,753.35,331.57,668.73,1049.08,1175.46,1812.33,1863.99,2313.41,2330.67,2873.85
29899,698.88,360.42,554.02,887.46,1151.82,1723.5,1702.37,2224.58,2174.56,2785.02
29900,832.28,326.92,748.2,1027.35,1153.73,1790.59,1842.26,2291.67,2308.94,2852.12
29901,725.83,359.08,641.22,1037.81,1202.97,1839.84,1861.08,2340.92,2333.27,2901.36
29902,699.88,441.14,615.27,1011.86,1232.54,1847.9,1835.13,2348.98,2307.32,2909.42
29903,819.04,280.28,709.46,957.14,1083.51,1720.38,1772.04,2221.46,2238.73,2781.91
29904,760.08,323.99,692.49,1054.97,1181.35,1818.22,1869.88,2319.3,2336.56,2879.74
29905,678.42,421.76,532.02,967.94,1213.16,1816.64,1751.89,2317.72,2224.07,2878.16
29906,692.43,369.79,571.59,928.63,1161.19,1764.67,1743.54,2265.75,2215.73,2826.19
29907,931.56,212.6,781.77,982.93,1102.1,1738.96,1849.3,2240.04,2257.31,2800.49
29908,742.4,393.12,657.79,1054.38,1236.66,1873.53,1877.65,2374.61,2349.83,2935.05
29909,682.57,400.84,678.47,1075.06,1245.52,1882.38,1898.33,2383.46,2370.52,2943.91
29910,774.53,310.02,690.64,1027.18,1153.56,1790.43,1842.09,2291.5,2308.77,2851.95
29911,752.04,357.89,672.81,1069.4,1201.91,1838.77,1892.67,2339.85,2357.12,2900.3
29912,840.27,423.73,755.65,1095.18,1267.27,1904.14,1910.09,2405.22,2382.28,2965.67
29913,686.87,390.14,552.07,948.98,1181.54,1785.01,1771.93,2286.09,2244.12,2846.54
29914,685.11,375.79,550.31,934.63,1167.19,1770.67,1749.54,2271.75,2221.72,2832.19
29915,656.83,381.59,555.72,952.31,1172.99,1788.35,1775.58,2289.43,2247.77,2849.87
29916,696.28,357.82,568.27,916.66,1149.22,1752.7,1731.57,2253.78,2203.76,2814.23
29917,616.02,436.42,509.67,945.58,1227.82,1843.18,1729.53,2344.26,2201.72,2904.7
29918,827.05,257.49,742.97,1054.66,1181.04,1817.91,1869.57,2318.99,2336.25,2879.43
29919,805.57,278.98,721.48,1033.18,1159.56,1796.43,1848.09,2297.51,2314.77,2857.95
29920,740.64,371.15,684.71,1088.79,1215.16,1852.03,1904.58,2353.11,2370.38,2913.56
29921,676.27,396.25,529.87,965.79,1187.65,1791.13,1749.73,2292.21,2221.92,2852.65
29922,810.21,273.98,726.32,1071.37,1197.75,1834.62,1886.28,2335.7,2352.97,2896.14
29923,816.35,268.19,732.27,1043.96,1170.34,1807.21,1858.87,2308.29,2325.55,2868.73
29924,717.53,395.98,661.91,1058.5,1240.0,1876.86,1881.77,2377.94,2353.96,2938.39
29925,825.08,310.07,739.25,986.93,1113.31,1750.17,1801.83,2251.25,2268.52,2811.7
29926,719.82,380.88,674.99,1071.58,1224.9,1861.76,1894.85,2362.84,2367.04,2923.29
29927,763.39,320.8,693.27,1038.31,1164.69,1801.56,1853.22,2302.64,2319.91,2863.08
29928,897.65,226.28,812.12,996.61,1115.78,1752.64,1862.98,2253.72,2270.99,2814.17
29929,663.26,352.37,553.67,923.09,1143.77,1759.13,1738.0,2260.21,2210.18,2820.65
29930,888.34,338.73,778.76,1026.44,1152.82,1789.68,1841.34,2290.76,2308.03,2851.21
29931,789.18,294.63,721.6,1083.94,1210.32,1847.18,1898.84,2348.26,2365.53,2908.71
29932,797.38,287.16,713.3,1025.0,1151.38,1788.24,1839.91,2289.32,2306.59,2849.77
29933,647.59,425.95,480.09,916.0,1217.36,1832.71,1699.95,2333.79,2172.14,2894.24
29934,818.56,336.77,734.48,1013.63,1140.01,1776.87,1828.54,2277.95,2295.22,2838.4
29935,726.09,381.09,660.91,1057.5,1225.11,1861.98,1880.77,2363.06,2352.96,2923.5
